UNIXTime,Data,Time,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet
1472950807,9/3/2016 12:00:00 AM,15:00:07,69.36,57,30.42,99,61.88,0.0,06:08:00,18:36:00
1472951105,9/3/2016 12:00:00 AM,15:05:05,96.24,57,30.42,99,90.55,6.75,06:08:00,18:36:00
1472951410,9/3/2016 12:00:00 AM,15:10:10,133.14,57,30.42,98,140.18,0.0,06:08:00,18:36:00
1472951712,9/3/2016 12:00:00 AM,15:15:12,140.73,57,30.42,98,123.17,6.75,06:08:00,18:36:00
1472952004,9/3/2016 12:00:00 AM,15:20:04,117.22,58,30.41,97,135.63,9.0,06:08:00,18:36:00
1472952306,9/3/2016 12:00:00 AM,15:25:06,123.72,58,30.41,97,139.86,5.62,06:08:00,18:36:00
1472952606,9/3/2016 12:00:00 AM,15:30:06,137.83,58,30.41,97,149.89,6.75,06:08:00,18:36:00
1472952905,9/3/2016 12:00:00 AM,15:35:05,122.26,58,30.42,96,41.98,4.5,06:08:00,18:36:00
1472953203,9/3/2016 12:00:00 AM,15:40:03,120.78,58,30.42,97,51.72,4.5,06:08:00,18:36:00
1472953504,9/3/2016 12:00:00 AM,15:45:04,169.84,58,30.42,97,33.76,4.5,06:08:00,18:36:00
1472953806,9/3/2016 12:00:00 AM,15:50:06,247.29,58,30.41,98,37.32,5.62,06:08:00,18:36:00
1472954107,9/3/2016 12:00:00 AM,15:55:07,257.11,58,30.41,98,9.89,3.37,06:08:00,18:36:00
1472954403,9/3/2016 12:00:00 AM,16:00:03,338.05,59,30.41,97,45.61,4.5,06:08:00,18:36:00
1472954705,9/3/2016 12:00:00 AM,16:05:05,210.02,59,30.41,96,68.22,2.25,06:08:00,18:36:00
1472955004,9/3/2016 12:00:00 AM,16:10:04,96.61,60,30.41,96,138.3,3.37,06:08:00,18:36:00
1472955308,9/3/2016 12:00:00 AM,16:15:08,61.85,60,30.41,93,167.82,3.37,06:08:00,18:36:00
1472955605,9/3/2016 12:00:00 AM,16:20:05,44.71,60,30.41,91,167.82,5.62,06:08:00,18:36:00
1472955906,9/3/2016 12:00:00 AM,16:25:06,50.2,60,30.41,91,155.29,4.5,06:08:00,18:36:00
1472956205,9/3/2016 12:00:00 AM,16:30:05,41.64,60,30.41,91,150.86,6.75,06:08:00,18:36:00
1472956504,9/3/2016 12:00:00 AM,16:35:04,36.33,60,30.41,91,146.86,5.62,06:08:00,18:36:00
1472956806,9/3/2016 12:00:00 AM,16:40:06,44.96,60,30.42,89,179.35,3.37,06:08:00,18:36:00
1472957104,9/3/2016 12:00:00 AM,16:45:04,45.28,59,30.42,91,343.81,2.25,06:08:00,18:36:00
1472957403,9/3/2016 12:00:00 AM,16:50:03,42.25,59,30.42,94,42.85,4.5,06:08:00,18:36:00
1472957705,9/3/2016 12:00:00 AM,16:55:05,53.43,59,30.42,95,70.0,0.0,06:08:00,18:36:00
1472958005,9/3/2016 12:00:00 AM,17:00:05,59.41,58,30.42,95,68.46,0.0,06:08:00,18:36:00
1472958303,9/3/2016 12:00:00 AM,17:05:03,60.48,58,30.42,94,68.36,1.12,06:08:00,18:36:00
1472958605,9/3/2016 12:00:00 AM,17:10:05,61.26,58,30.42,94,68.31,0.0,06:08:00,18:36:00
1472958902,9/3/2016 12:00:00 AM,17:15:02,47.83,58,30.42,95,50.77,0.0,06:08:00,18:36:00
1472959205,9/3/2016 12:00:00 AM,17:20:05,46.07,58,30.42,96,75.31,3.37,06:08:00,18:36:00
1472959504,9/3/2016 12:00:00 AM,17:25:04,39.86,58,30.42,94,75.6,2.25,06:08:00,18:36:00
1472959805,9/3/2016 12:00:00 AM,17:30:05,47.47,58,30.42,95,192.9,2.25,06:08:00,18:36:00
1472960103,9/3/2016 12:00:00 AM,17:35:03,48.17,58,30.42,94,272.28,3.37,06:08:00,18:36:00
1472960404,9/3/2016 12:00:00 AM,17:40:04,37.98,58,30.43,96,315.24,2.25,06:08:00,18:36:00
1472960704,9/3/2016 12:00:00 AM,17:45:04,31.65,58,30.43,97,269.56,3.37,06:08:00,18:36:00
1472961004,9/3/2016 12:00:00 AM,17:50:04,35.37,58,30.43,98,266.98,3.37,06:08:00,18:36:00
1472961305,9/3/2016 12:00:00 AM,17:55:05,35.46,57,30.43,99,265.9,7.87,06:08:00,18:36:00
1472961906,9/3/2016 12:00:00 AM,18:05:06,18.18,57,30.43,99,293.64,5.62,06:08:00,18:36:00
1472962204,9/3/2016 12:00:00 AM,18:10:04,14.67,57,30.43,99,245.87,4.5,06:08:00,18:36:00
1472962503,9/3/2016 12:00:00 AM,18:15:03,10.42,57,30.43,100,269.53,3.37,06:08:00,18:36:00
1472962803,9/3/2016 12:00:00 AM,18:20:03,10.41,57,30.43,100,279.3,4.5,06:08:00,18:36:00
1472963107,9/3/2016 12:00:00 AM,18:25:07,8.52,56,30.43,100,291.91,5.62,06:08:00,18:36:00
1472963406,9/3/2016 12:00:00 AM,18:30:06,6.52,56,30.43,100,286.28,3.37,06:08:00,18:36:00
1472963703,9/3/2016 12:00:00 AM,18:35:03,4.43,56,30.44,100,280.21,4.5,06:08:00,18:36:00
1472964004,9/3/2016 12:00:00 AM,18:40:04,4.28,56,30.44,100,277.59,4.5,06:08:00,18:36:00
1472964307,9/3/2016 12:00:00 AM,18:45:07,2.75,56,30.44,100,258.61,4.5,06:08:00,18:36:00
1472964605,9/3/2016 12:00:00 AM,18:50:05,2.27,56,30.44,100,259.11,3.37,06:08:00,18:36:00
1472964908,9/3/2016 12:00:00 AM,18:55:08,2.51,56,30.44,100,242.47,3.37,06:08:00,18:36:00
1472965206,9/3/2016 12:00:00 AM,19:00:06,2.54,56,30.45,100,280.12,4.5,06:08:00,18:36:00
1472965503,9/3/2016 12:00:00 AM,19:05:03,2.22,56,30.45,100,262.82,3.37,06:08:00,18:36:00
1472965802,9/3/2016 12:00:00 AM,19:10:02,2.54,56,30.45,101,263.29,3.37,06:08:00,18:36:00
1472966105,9/3/2016 12:00:00 AM,19:15:05,2.55,56,30.45,101,263.3,0.0,06:08:00,18:36:00
1472966408,9/3/2016 12:00:00 AM,19:20:08,2.61,56,30.45,101,265.86,1.12,06:08:00,18:36:00
1472966706,9/3/2016 12:00:00 AM,19:25:06,2.6,56,30.45,101,265.56,2.25,06:08:00,18:36:00
1472967003,9/3/2016 12:00:00 AM,19:30:03,2.27,56,30.46,101,267.72,1.12,06:08:00,18:36:00
1472967304,9/3/2016 12:00:00 AM,19:35:04,2.88,56,30.46,101,267.43,1.12,06:08:00,18:36:00
1472967605,9/3/2016 12:00:00 AM,19:40:05,3.03,56,30.46,101,267.35,2.25,06:08:00,18:36:00
1472967906,9/3/2016 12:00:00 AM,19:45:06,3.0,56,30.46,101,267.37,1.12,06:08:00,18:36:00
1472968202,9/3/2016 12:00:00 AM,19:50:02,3.08,56,30.46,101,267.33,0.0,06:08:00,18:36:00
1472968507,9/3/2016 12:00:00 AM,19:55:07,2.79,56,30.46,101,267.47,1.12,06:08:00,18:36:00
1472968804,9/3/2016 12:00:00 AM,20:00:04,2.61,56,30.46,101,267.58,2.25,06:08:00,18:36:00
1472969110,9/3/2016 12:00:00 AM,20:05:10,2.67,56,30.47,101,268.03,2.25,06:08:00,18:36:00
1472969427,9/3/2016 12:00:00 AM,20:10:27,2.62,56,30.47,101,284.9,3.37,06:08:00,18:36:00
1472969704,9/3/2016 12:00:00 AM,20:15:04,2.81,56,30.47,101,291.81,2.25,06:08:00,18:36:00
1472970005,9/3/2016 12:00:00 AM,20:20:05,2.74,56,30.47,101,293.59,3.37,06:08:00,18:36:00
1472970304,9/3/2016 12:00:00 AM,20:25:04,2.75,56,30.47,101,294.86,1.12,06:08:00,18:36:00
1472970606,9/3/2016 12:00:00 AM,20:30:06,2.35,55,30.47,101,295.08,1.12,06:08:00,18:36:00
1472970907,9/3/2016 12:00:00 AM,20:35:07,2.1,55,30.48,101,295.25,1.12,06:08:00,18:36:00
1472971205,9/3/2016 12:00:00 AM,20:40:05,2.0,55,30.48,101,295.29,0.0,06:08:00,18:36:00
1472971510,9/3/2016 12:00:00 AM,20:45:10,2.06,55,30.48,101,295.28,2.25,06:08:00,18:36:00
1472971804,9/3/2016 12:00:00 AM,20:50:04,2.08,55,30.48,101,338.93,3.37,06:08:00,18:36:00
1472972105,9/3/2016 12:00:00 AM,20:55:05,2.2,55,30.48,101,19.6,2.25,06:08:00,18:36:00
1472972406,9/3/2016 12:00:00 AM,21:00:06,2.04,55,30.48,101,26.55,1.12,06:08:00,18:36:00
1472972705,9/3/2016 12:00:00 AM,21:05:05,2.08,55,30.48,101,32.35,3.37,06:08:00,18:36:00
1472973003,9/3/2016 12:00:00 AM,21:10:03,2.12,55,30.48,101,36.0,2.25,06:08:00,18:36:00
1472973308,9/3/2016 12:00:00 AM,21:15:08,1.95,55,30.48,101,35.92,1.12,06:08:00,18:36:00
1472973605,9/3/2016 12:00:00 AM,21:20:05,2.11,55,30.48,101,37.07,2.25,06:08:00,18:36:00
1472973905,9/3/2016 12:00:00 AM,21:25:05,1.91,55,30.48,101,41.27,1.12,06:08:00,18:36:00
1472974203,9/3/2016 12:00:00 AM,21:30:03,1.82,55,30.48,101,40.23,2.25,06:08:00,18:36:00
1472974503,9/3/2016 12:00:00 AM,21:35:03,1.57,54,30.48,101,39.62,1.12,06:08:00,18:36:00
1472974805,9/3/2016 12:00:00 AM,21:40:05,2.42,54,30.48,101,40.04,1.12,06:08:00,18:36:00
1472975105,9/3/2016 12:00:00 AM,21:45:05,2.3,54,30.48,101,39.97,1.12,06:08:00,18:36:00
1472975409,9/3/2016 12:00:00 AM,21:50:09,2.31,54,30.48,101,39.98,1.12,06:08:00,18:36:00
1472975708,9/3/2016 12:00:00 AM,21:55:08,2.1,54,30.48,101,39.84,1.12,06:08:00,18:36:00
1472976008,9/3/2016 12:00:00 AM,22:00:08,1.71,54,30.48,102,41.37,2.25,06:08:00,18:36:00
1472976308,9/3/2016 12:00:00 AM,22:05:08,2.01,54,30.48,102,41.57,2.25,06:08:00,18:36:00
1472976605,9/3/2016 12:00:00 AM,22:10:05,3.24,54,30.48,101,42.39,2.25,06:08:00,18:36:00
1472976904,9/3/2016 12:00:00 AM,22:15:04,2.91,54,30.49,102,106.94,4.5,06:08:00,18:36:00
1472977205,9/3/2016 12:00:00 AM,22:20:05,2.61,53,30.48,101,159.16,4.5,06:08:00,18:36:00
1472977503,9/3/2016 12:00:00 AM,22:25:03,2.66,53,30.48,101,174.31,4.5,06:08:00,18:36:00
1472977807,9/3/2016 12:00:00 AM,22:30:07,2.47,53,30.48,101,174.35,4.5,06:08:00,18:36:00
1472978104,9/3/2016 12:00:00 AM,22:35:04,2.71,52,30.48,101,180.96,5.62,06:08:00,18:36:00
1472978402,9/3/2016 12:00:00 AM,22:40:02,2.49,52,30.48,101,187.42,7.87,06:08:00,18:36:00
1472978703,9/3/2016 12:00:00 AM,22:45:03,2.86,52,30.48,101,190.37,6.75,06:08:00,18:36:00
1472979309,9/3/2016 12:00:00 AM,22:55:09,2.19,52,30.48,101,189.47,6.75,06:08:00,18:36:00
1472979603,9/3/2016 12:00:00 AM,23:00:03,2.42,52,30.48,101,174.52,3.37,06:08:00,18:36:00
1472979903,9/3/2016 12:00:00 AM,23:05:03,2.34,51,30.47,101,174.58,3.37,06:08:00,18:36:00
1472980205,9/3/2016 12:00:00 AM,23:10:05,2.29,51,30.48,101,175.59,3.37,06:08:00,18:36:00
1472980509,9/3/2016 12:00:00 AM,23:15:09,2.05,51,30.48,101,175.59,3.37,06:08:00,18:36:00
1472980808,9/3/2016 12:00:00 AM,23:20:08,3.38,51,30.48,101,175.6,3.37,06:08:00,18:36:00
1472981104,9/3/2016 12:00:00 AM,23:25:04,2.75,51,30.47,101,175.59,2.25,06:08:00,18:36:00
1472981404,9/3/2016 12:00:00 AM,23:30:04,2.41,50,30.47,101,175.59,0.0,06:08:00,18:36:00
1472981705,9/3/2016 12:00:00 AM,23:35:05,2.67,51,30.47,101,175.59,3.37,06:08:00,18:36:00
1472982008,9/3/2016 12:00:00 AM,23:40:08,4.64,50,30.47,101,175.52,4.5,06:08:00,18:36:00
1472982303,9/3/2016 12:00:00 AM,23:45:03,4.32,50,30.47,101,175.47,2.25,06:08:00,18:36:00
1472982604,9/3/2016 12:00:00 AM,23:50:04,3.06,50,30.47,101,175.53,2.25,06:08:00,18:36:00
1472982906,9/3/2016 12:00:00 AM,23:55:06,2.96,49,30.47,100,154.9,5.62,06:08:00,18:36:00
1472983206,9/4/2016 12:00:00 AM,00:00:06,2.61,49,30.47,100,186.43,3.37,06:08:00,18:35:00
1472983504,9/4/2016 12:00:00 AM,00:05:04,2.52,49,30.47,100,186.44,1.12,06:08:00,18:35:00
1472984404,9/4/2016 12:00:00 AM,00:20:04,3.81,49,30.47,98,210.53,3.37,06:08:00,18:35:00
1472984706,9/4/2016 12:00:00 AM,00:25:06,2.27,49,30.47,97,185.02,2.25,06:08:00,18:35:00
1472985610,9/4/2016 12:00:00 AM,00:40:10,3.4,49,30.46,97,193.11,5.62,06:08:00,18:35:00
1472985906,9/4/2016 12:00:00 AM,00:45:06,3.72,49,30.46,95,164.74,7.87,06:08:00,18:35:00
1472986206,9/4/2016 12:00:00 AM,00:50:06,3.08,49,30.46,94,182.12,6.75,06:08:00,18:35:00
1472986505,9/4/2016 12:00:00 AM,00:55:05,3.61,49,30.46,97,196.94,6.75,06:08:00,18:35:00
1472986802,9/4/2016 12:00:00 AM,01:00:02,3.52,49,30.46,97,201.2,6.75,06:08:00,18:35:00
1472987107,9/4/2016 12:00:00 AM,01:05:07,3.47,49,30.46,95,107.83,4.5,06:08:00,18:35:00
1472987406,9/4/2016 12:00:00 AM,01:10:06,3.36,49,30.46,93,142.83,3.37,06:08:00,18:35:00
1472987703,9/4/2016 12:00:00 AM,01:15:03,3.34,49,30.46,91,139.86,2.25,06:08:00,18:35:00
1472988007,9/4/2016 12:00:00 AM,01:20:07,3.03,49,30.46,94,87.52,3.37,06:08:00,18:35:00
1472988303,9/4/2016 12:00:00 AM,01:25:03,3.96,50,30.46,87,23.24,2.25,06:08:00,18:35:00
1472988608,9/4/2016 12:00:00 AM,01:30:08,3.6,51,30.45,86,155.56,5.62,06:08:00,18:35:00
1472988904,9/4/2016 12:00:00 AM,01:35:04,3.98,51,30.45,87,111.6,5.62,06:08:00,18:35:00
1472989206,9/4/2016 12:00:00 AM,01:40:06,3.65,50,30.45,87,172.55,4.5,06:08:00,18:35:00
1472989505,9/4/2016 12:00:00 AM,01:45:05,4.03,50,30.45,87,165.47,6.75,06:08:00,18:35:00
1472989804,9/4/2016 12:00:00 AM,01:50:04,3.75,50,30.45,87,151.72,4.5,06:08:00,18:35:00
1472990106,9/4/2016 12:00:00 AM,01:55:06,3.01,50,30.45,85,171.61,5.62,06:08:00,18:35:00
1472990404,9/4/2016 12:00:00 AM,02:00:04,3.09,50,30.45,86,176.86,5.62,06:08:00,18:35:00
1472990708,9/4/2016 12:00:00 AM,02:05:08,2.73,50,30.45,86,182.24,7.87,06:08:00,18:35:00
1472991005,9/4/2016 12:00:00 AM,02:10:05,2.74,50,30.45,89,186.57,6.75,06:08:00,18:35:00
1472991305,9/4/2016 12:00:00 AM,02:15:05,2.64,50,30.45,93,179.88,5.62,06:08:00,18:35:00
1472991606,9/4/2016 12:00:00 AM,02:20:06,1.99,50,30.45,93,169.87,4.5,06:08:00,18:35:00
1472991908,9/4/2016 12:00:00 AM,02:25:08,2.34,50,30.44,94,177.91,5.62,06:08:00,18:35:00
1472992203,9/4/2016 12:00:00 AM,02:30:03,2.07,50,30.44,94,182.04,5.62,06:08:00,18:35:00
1472992507,9/4/2016 12:00:00 AM,02:35:07,2.35,50,30.45,93,187.08,3.37,06:08:00,18:35:00
1472992806,9/4/2016 12:00:00 AM,02:40:06,1.76,50,30.45,93,187.66,2.25,06:08:00,18:35:00
1472993102,9/4/2016 12:00:00 AM,02:45:02,2.53,50,30.45,93,139.1,3.37,06:08:00,18:35:00
1472993410,9/4/2016 12:00:00 AM,02:50:10,2.4,51,30.45,94,162.72,4.5,06:08:00,18:35:00
1472993702,9/4/2016 12:00:00 AM,02:55:02,2.58,51,30.44,93,163.33,3.37,06:08:00,18:35:00
1472994005,9/4/2016 12:00:00 AM,03:00:05,2.77,51,30.44,94,124.09,4.5,06:08:00,18:35:00
1472994309,9/4/2016 12:00:00 AM,03:05:09,2.62,51,30.44,94,138.41,2.25,06:08:00,18:35:00
1472994605,9/4/2016 12:00:00 AM,03:10:05,2.89,51,30.44,95,160.66,3.37,06:08:00,18:35:00
1472994906,9/4/2016 12:00:00 AM,03:15:06,2.25,51,30.44,94,170.57,3.37,06:08:00,18:35:00
1472995215,9/4/2016 12:00:00 AM,03:20:15,2.96,51,30.44,94,172.8,4.5,06:08:00,18:35:00
1472995506,9/4/2016 12:00:00 AM,03:25:06,2.45,51,30.44,95,174.8,4.5,06:08:00,18:35:00
1472995804,9/4/2016 12:00:00 AM,03:30:04,2.55,51,30.44,95,177.03,5.62,06:08:00,18:35:00
1472996109,9/4/2016 12:00:00 AM,03:35:09,2.54,51,30.44,95,178.12,4.5,06:08:00,18:35:00
1472996403,9/4/2016 12:00:00 AM,03:40:03,2.58,52,30.44,96,181.77,5.62,06:08:00,18:35:00
1472996710,9/4/2016 12:00:00 AM,03:45:10,2.53,52,30.44,97,188.36,5.62,06:08:00,18:35:00
1472997004,9/4/2016 12:00:00 AM,03:50:04,2.57,52,30.44,97,192.6,5.62,06:08:00,18:35:00
1472997305,9/4/2016 12:00:00 AM,03:55:05,2.52,52,30.44,97,195.84,5.62,06:08:00,18:35:00
1472997604,9/4/2016 12:00:00 AM,04:00:04,2.53,52,30.44,97,188.42,5.62,06:08:00,18:35:00
1472997904,9/4/2016 12:00:00 AM,04:05:04,2.47,52,30.44,97,190.59,3.37,06:08:00,18:35:00
1472998203,9/4/2016 12:00:00 AM,04:10:03,2.44,52,30.44,97,188.54,2.25,06:08:00,18:35:00
1472998504,9/4/2016 12:00:00 AM,04:15:04,2.59,52,30.44,97,188.53,2.25,06:08:00,18:35:00
1472998806,9/4/2016 12:00:00 AM,04:20:06,2.93,52,30.44,97,188.49,3.37,06:08:00,18:35:00
1472999104,9/4/2016 12:00:00 AM,04:25:04,2.6,52,30.45,98,188.51,3.37,06:08:00,18:35:00
1472999403,9/4/2016 12:00:00 AM,04:30:03,2.49,52,30.45,98,188.53,2.25,06:08:00,18:35:00
1472999703,9/4/2016 12:00:00 AM,04:35:03,2.43,52,30.45,98,188.54,1.12,06:08:00,18:35:00
1473000004,9/4/2016 12:00:00 AM,04:40:04,2.59,52,30.45,98,157.68,3.37,06:08:00,18:35:00
1473000304,9/4/2016 12:00:00 AM,04:45:04,2.59,52,30.44,99,156.95,6.75,06:08:00,18:35:00
1473000611,9/4/2016 12:00:00 AM,04:50:11,2.51,52,30.44,98,160.23,9.0,06:08:00,18:35:00
1473000905,9/4/2016 12:00:00 AM,04:55:05,3.21,52,30.44,98,154.61,6.75,06:08:00,18:35:00
1473001204,9/4/2016 12:00:00 AM,05:00:04,2.71,52,30.44,97,158.3,9.0,06:08:00,18:35:00
1473001509,9/4/2016 12:00:00 AM,05:05:09,3.08,52,30.44,97,143.13,12.37,06:08:00,18:35:00
1473001804,9/4/2016 12:00:00 AM,05:10:04,2.84,52,30.45,96,148.06,10.12,06:08:00,18:35:00
1473002105,9/4/2016 12:00:00 AM,05:15:05,3.93,52,30.44,95,150.37,9.0,06:08:00,18:35:00
1473002403,9/4/2016 12:00:00 AM,05:20:03,2.97,52,30.44,95,174.26,10.12,06:08:00,18:35:00
1473002702,9/4/2016 12:00:00 AM,05:25:02,3.64,52,30.44,96,156.55,10.12,06:08:00,18:35:00
1473003007,9/4/2016 12:00:00 AM,05:30:07,3.46,52,30.44,95,173.95,7.87,06:08:00,18:35:00
1473003306,9/4/2016 12:00:00 AM,05:35:06,3.26,52,30.44,95,166.26,7.87,06:08:00,18:35:00
1473003609,9/4/2016 12:00:00 AM,05:40:09,3.22,52,30.44,93,186.96,6.75,06:08:00,18:35:00
1473003908,9/4/2016 12:00:00 AM,05:45:08,2.77,52,30.44,92,176.33,6.75,06:08:00,18:35:00
1473004206,9/4/2016 12:00:00 AM,05:50:06,2.51,52,30.44,90,188.56,9.0,06:08:00,18:35:00
1473004507,9/4/2016 12:00:00 AM,05:55:07,3.12,52,30.44,89,170.54,6.75,06:08:00,18:35:00
1473004811,9/4/2016 12:00:00 AM,06:00:11,4.64,52,30.44,88,157.21,7.87,06:08:00,18:35:00
1473005105,9/4/2016 12:00:00 AM,06:05:05,5.96,52,30.44,88,167.75,6.75,06:08:00,18:35:00
1473005403,9/4/2016 12:00:00 AM,06:10:03,7.57,52,30.45,87,181.55,7.87,06:08:00,18:35:00
1473005702,9/4/2016 12:00:00 AM,06:15:02,9.47,52,30.45,88,187.24,7.87,06:08:00,18:35:00
1473006005,9/4/2016 12:00:00 AM,06:20:05,11.62,52,30.44,87,170.24,6.75,06:08:00,18:35:00
1473006302,9/4/2016 12:00:00 AM,06:25:02,13.72,52,30.44,88,166.11,5.62,06:08:00,18:35:00
1473006606,9/4/2016 12:00:00 AM,06:30:06,15.6,52,30.45,87,171.43,10.12,06:08:00,18:35:00
1473006903,9/4/2016 12:00:00 AM,06:35:03,16.69,52,30.45,87,158.83,5.62,06:08:00,18:35:00
1473007206,9/4/2016 12:00:00 AM,06:40:06,19.31,52,30.45,87,164.82,7.87,06:08:00,18:35:00
1473007522,9/4/2016 12:00:00 AM,06:45:22,22.57,52,30.45,87,155.36,6.75,06:08:00,18:35:00
1473007804,9/4/2016 12:00:00 AM,06:50:04,28.01,52,30.45,87,154.55,9.0,06:08:00,18:35:00
1473008126,9/4/2016 12:00:00 AM,06:55:26,125.33,53,30.45,87,149.38,6.75,06:08:00,18:35:00
1473008404,9/4/2016 12:00:00 AM,07:00:04,154.09,53,30.45,86,185.76,6.75,06:08:00,18:35:00
1473008704,9/4/2016 12:00:00 AM,07:05:04,179.61,54,30.45,84,178.25,10.12,06:08:00,18:35:00
1473009004,9/4/2016 12:00:00 AM,07:10:04,203.49,54,30.46,84,182.27,4.5,06:08:00,18:35:00
1473009311,9/4/2016 12:00:00 AM,07:15:11,231.02,55,30.45,83,163.72,7.87,06:08:00,18:35:00
1473009603,9/4/2016 12:00:00 AM,07:20:03,254.63,56,30.46,83,180.73,5.62,06:08:00,18:35:00
1473009910,9/4/2016 12:00:00 AM,07:25:10,280.91,56,30.46,83,169.89,5.62,06:08:00,18:35:00
1473010207,9/4/2016 12:00:00 AM,07:30:07,304.24,57,30.46,82,174.54,5.62,06:08:00,18:35:00
1473010505,9/4/2016 12:00:00 AM,07:35:05,325.9,58,30.46,80,121.95,1.12,06:08:00,18:35:00
1473010805,9/4/2016 12:00:00 AM,07:40:05,346.02,59,30.46,83,91.97,2.25,06:08:00,18:35:00
1473011112,9/4/2016 12:00:00 AM,07:45:12,368.03,59,30.46,82,35.05,5.62,06:08:00,18:35:00
1473011407,9/4/2016 12:00:00 AM,07:50:07,389.8,58,30.46,83,55.58,1.12,06:08:00,18:35:00
1473011708,9/4/2016 12:00:00 AM,07:55:08,409.55,58,30.46,86,90.61,3.37,06:08:00,18:35:00
1473012004,9/4/2016 12:00:00 AM,08:00:04,430.69,57,30.46,87,57.25,4.5,06:08:00,18:35:00
1473012303,9/4/2016 12:00:00 AM,08:05:03,450.49,57,30.47,89,96.36,2.25,06:08:00,18:35:00
1473012602,9/4/2016 12:00:00 AM,08:10:02,472.09,57,30.47,90,81.91,5.62,06:08:00,18:35:00
1473012903,9/4/2016 12:00:00 AM,08:15:03,506.97,57,30.47,92,32.72,2.25,06:08:00,18:35:00
1473013202,9/4/2016 12:00:00 AM,08:20:02,512.11,57,30.47,93,53.32,7.87,06:08:00,18:35:00
1473013505,9/4/2016 12:00:00 AM,08:25:05,544.75,57,30.47,93,38.61,2.25,06:08:00,18:35:00
1473013807,9/4/2016 12:00:00 AM,08:30:07,619.64,57,30.47,93,344.1,2.25,06:08:00,18:35:00
1473014106,9/4/2016 12:00:00 AM,08:35:06,360.77,57,30.47,94,68.73,3.37,06:08:00,18:35:00
1473014403,9/4/2016 12:00:00 AM,08:40:03,379.77,57,30.47,95,31.62,2.25,06:08:00,18:35:00
1473014706,9/4/2016 12:00:00 AM,08:45:06,601.77,57,30.47,96,73.72,2.25,06:08:00,18:35:00
1473015002,9/4/2016 12:00:00 AM,08:50:02,221.03,57,30.48,97,358.72,1.12,06:08:00,18:35:00
1473015305,9/4/2016 12:00:00 AM,08:55:05,258.39,56,30.48,97,34.71,0.0,06:08:00,18:35:00
1473015602,9/4/2016 12:00:00 AM,09:00:02,177.73,56,30.48,97,39.17,1.12,06:08:00,18:35:00
1473015903,9/4/2016 12:00:00 AM,09:05:03,147.86,56,30.48,97,51.75,3.37,06:08:00,18:35:00
1473016203,9/4/2016 12:00:00 AM,09:10:03,139.9,55,30.48,97,353.0,2.25,06:08:00,18:35:00
1473016506,9/4/2016 12:00:00 AM,09:15:06,194.41,55,30.48,98,27.09,2.25,06:08:00,18:35:00
1473016805,9/4/2016 12:00:00 AM,09:20:05,173.94,55,30.48,98,36.3,2.25,06:08:00,18:35:00
1473017104,9/4/2016 12:00:00 AM,09:25:04,249.44,55,30.48,99,13.3,3.37,06:08:00,18:35:00
1473017407,9/4/2016 12:00:00 AM,09:30:07,241.92,56,30.48,99,2.06,5.62,06:08:00,18:35:00
1473017704,9/4/2016 12:00:00 AM,09:35:04,345.62,55,30.48,99,12.53,2.25,06:08:00,18:35:00
1473018009,9/4/2016 12:00:00 AM,09:40:09,294.22,56,30.48,99,335.34,3.37,06:08:00,18:35:00
1473018306,9/4/2016 12:00:00 AM,09:45:06,347.41,56,30.48,98,70.89,2.25,06:08:00,18:35:00
1473018603,9/4/2016 12:00:00 AM,09:50:03,850.5,56,30.48,98,354.4,3.37,06:08:00,18:35:00
1473018909,9/4/2016 12:00:00 AM,09:55:09,304.43,57,30.48,98,8.75,4.5,06:08:00,18:35:00
1473019204,9/4/2016 12:00:00 AM,10:00:04,248.3,57,30.48,98,14.63,3.37,06:08:00,18:35:00
1473019504,9/4/2016 12:00:00 AM,10:05:04,322.54,57,30.48,97,40.47,4.5,06:08:00,18:35:00
1473019805,9/4/2016 12:00:00 AM,10:10:05,295.0,57,30.49,97,38.24,5.62,06:08:00,18:35:00
1473020105,9/4/2016 12:00:00 AM,10:15:05,247.14,57,30.49,96,28.76,1.12,06:08:00,18:35:00
1473020405,9/4/2016 12:00:00 AM,10:20:05,280.96,57,30.48,96,33.42,3.37,06:08:00,18:35:00
1473020703,9/4/2016 12:00:00 AM,10:25:03,344.42,57,30.48,96,34.11,4.5,06:08:00,18:35:00
1473021003,9/4/2016 12:00:00 AM,10:30:03,382.64,57,30.48,96,5.91,5.62,06:08:00,18:35:00
1473021305,9/4/2016 12:00:00 AM,10:35:05,326.84,57,30.48,96,5.48,4.5,06:08:00,18:35:00
1473021602,9/4/2016 12:00:00 AM,10:40:02,575.19,57,30.48,96,25.6,3.37,06:08:00,18:35:00
1473021903,9/4/2016 12:00:00 AM,10:45:03,494.83,58,30.48,96,12.73,6.75,06:08:00,18:35:00
1473022204,9/4/2016 12:00:00 AM,10:50:04,596.23,58,30.48,96,45.74,3.37,06:08:00,18:35:00
1473022514,9/4/2016 12:00:00 AM,10:55:14,1368.35,59,30.48,95,20.97,6.75,06:08:00,18:35:00
1473022804,9/4/2016 12:00:00 AM,11:00:04,498.69,59,30.48,94,45.54,5.62,06:08:00,18:35:00
1473023108,9/4/2016 12:00:00 AM,11:05:08,345.28,59,30.48,94,40.0,7.87,06:08:00,18:35:00
